Age,Education_num,Race,Sex,Hours_per_week,>50k,Class_ind,Occupation_ind
30,9,White,0,55,0,1,1
34,9,White,1,40,0,1,1
50,14,White,0,45,1,1,1
30,13,White,1,50,0,1,1
41,4,Black,0,40,0,1,1
61,9,White,1,40,0,1,1
29,10,White,0,50,1,1,1
33,14,White,0,50,1,1,1
33,14,White,0,40,1,1,1
31,10,White,0,45,0,1,1
43,15,White,0,60,1,1,1
18,8,White,0,20,0,1,1
41,13,White,0,52,0,1,1
36,13,White,0,50,1,1,1
42,11,White,0,40,0,1,1
49,9,White,0,60,1,1,1
18,9,White,1,40,0,1,1
36,10,White,0,68,0,1,1
26,10,White,0,15,0,1,1
25,10,White,1,25,0,1,1
32,10,White,0,40,1,1,1
37,10,White,0,40,0,1,1
31,13,White,0,51,0,1,1
18,3,White,0,48,0,1,1
38,9,White,0,60,0,1,1
56,14,White,0,48,0,1,1
58,12,White,0,25,1,1,1
37,9,White,0,40,0,1,1
41,13,White,0,55,1,1,1
59,13,Asian-Pac-Islander,0,40,0,1,1
45,9,White,0,40,0,1,1
60,9,White,1,38,0,1,1
31,9,White,1,40,0,1,1
28,10,Black,1,40,0,1,1
61,7,Black,0,40,0,1,1
52,10,White,1,40,0,1,1
22,4,White,0,16,0,1,1
41,11,White,0,63,0,1,1
32,9,White,0,50,1,1,1
29,10,Black,1,40,0,1,1
28,10,White,0,40,0,0,0
30,12,Black,1,40,0,1,1
51,9,White,1,50,1,1,1
29,7,Black,0,40,0,0,0
75,7,Black,0,50,1,1,1
46,10,White,1,80,0,1,1
53,9,White,0,40,1,1,1
42,9,White,0,50,1,1,1
41,13,White,0,48,0,1,1
25,9,Asian-Pac-Islander,0,40,0,1,1
27,16,White,0,40,1,1,1
47,10,White,0,43,1,1,1
53,10,White,0,50,1,1,1
53,9,White,0,45,1,1,1
38,9,White,0,45,0,1,1
42,12,White,0,50,1,1,1
30,3,White,0,40,0,1,1
57,13,White,0,40,1,1,1
71,9,White,0,52,1,1,1
21,9,White,0,40,0,1,1
35,10,White,1,40,0,1,1
64,9,White,0,50,1,1,1
21,1,White,0,50,0,1,1
41,9,White,1,60,1,1,1
22,10,White,0,40,0,1,1
39,10,White,0,40,0,1,1
38,10,White,0,50,1,1,1
42,9,White,1,40,0,1,1
32,13,White,0,40,1,1,1
40,9,White,1,40,0,1,1
22,9,Asian-Pac-Islander,1,40,0,1,1
29,9,White,1,35,0,1,1
18,7,White,1,25,0,1,1
32,10,Other,1,70,0,1,1
31,7,White,0,35,0,1,1
37,13,White,1,40,0,1,1
34,8,Black,1,40,0,1,1
31,9,White,0,50,0,1,1
30,9,White,0,40,0,1,1
17,6,White,1,15,0,1,1
28,9,White,1,40,0,1,1
31,9,Black,0,40,0,1,1
32,9,Other,0,20,0,1,1
46,10,White,0,40,1,1,1
35,14,White,0,40,1,1,1
22,13,White,1,40,0,1,1
20,10,White,0,18,0,1,1
20,10,White,0,25,0,0,0
36,10,White,0,45,1,1,1
34,5,White,0,40,0,1,1
51,14,White,0,70,1,1,1
23,9,Black,0,40,0,1,1
17,6,White,0,15,0,1,1
36,16,White,0,40,1,1,1
48,9,White,0,40,1,1,1
33,13,White,0,45,1,1,1
41,7,White,0,48,0,1,1
55,14,White,0,10,1,1,1
25,10,White,1,40,0,1,1
52,10,White,0,35,1,1,1
47,9,White,0,50,1,1,1
36,13,White,0,40,0,1,1
35,15,White,0,60,1,1,1
21,9,Black,1,50,0,1,1
43,13,White,1,34,0,1,1
46,10,Other,1,48,0,1,1
36,9,White,0,65,0,1,1
23,12,White,1,25,0,1,1
32,9,White,0,45,0,1,1
40,11,White,1,24,0,1,1
42,16,Asian-Pac-Islander,0,50,1,1,1
18,10,Other,1,20,0,0,0
18,9,White,1,16,0,1,1
41,9,White,0,48,1,1,1
52,14,White,1,50,0,1,1
26,9,White,0,53,0,1,1
57,5,White,0,35,0,1,1
18,9,White,1,3,0,0,0
31,13,White,0,50,1,1,1
27,13,White,0,75,1,1,1
35,9,White,0,45,0,1,1
42,9,White,0,40,0,1,1
42,10,White,1,40,0,1,1
69,14,White,1,5,0,1,1
25,7,White,0,40,0,1,1
18,10,White,0,30,0,1,1
47,9,White,0,40,0,1,1
28,13,White,0,40,0,1,1
24,12,White,0,40,0,1,1
22,10,White,1,20,0,1,1
41,9,White,0,50,1,1,1
21,9,Black,0,40,0,1,1
51,10,White,0,48,0,1,1
35,9,Black,0,50,1,1,1
58,13,White,0,40,1,1,1
43,10,White,0,40,0,1,1
20,10,White,1,35,0,1,1
49,16,White,1,60,1,1,1
47,13,Black,0,40,1,1,1
33,9,White,0,40,0,1,1
51,12,White,1,38,0,1,1
43,9,White,1,46,0,1,1
22,13,White,1,40,0,1,1
34,10,White,0,48,0,1,1
43,9,White,1,40,0,1,1
42,13,White,0,50,1,1,1
36,7,Other,1,30,0,1,1
19,5,White,0,40,0,1,1
19,10,White,1,40,0,0,0
26,10,White,0,50,0,1,1
38,9,White,0,43,0,1,1
60,10,White,0,50,0,1,1
23,5,White,0,40,0,1,1
22,10,White,0,18,0,1,1
41,4,White,0,40,0,1,1
20,9,White,1,40,0,1,1
35,11,Black,0,40,0,1,1
28,7,Black,0,40,0,1,1
53,9,White,0,40,1,1,1
36,11,Black,1,40,0,1,1
52,9,White,1,60,0,1,1
43,13,White,1,40,1,1,1
23,13,White,0,30,0,1,1
39,9,White,1,37,0,1,1
32,15,White,0,60,0,1,1
32,6,White,0,35,0,1,1
22,13,White,0,30,0,1,1
26,13,White,0,40,0,1,1
36,14,White,0,70,1,1,1
32,9,White,0,40,0,1,1
30,10,White,0,60,0,1,1
39,13,White,0,40,0,1,1
81,3,Asian-Pac-Islander,1,6,0,1,1
29,9,White,0,50,0,1,1
65,12,White,1,40,0,1,1
50,3,White,0,40,0,1,1
44,13,White,0,40,1,1,1
30,13,White,1,35,0,1,1
55,13,White,0,40,1,1,1
60,10,White,1,40,0,1,1
44,13,White,1,75,0,1,1
51,4,White,1,40,0,1,1
38,10,White,1,40,0,1,1
29,10,White,0,40,1,1,1
25,9,White,0,65,0,1,1
45,14,Asian-Pac-Islander,1,40,0,1,1
27,13,White,1,30,0,1,1
57,10,White,0,40,1,1,1
31,9,White,0,28,0,1,1
49,9,White,0,40,1,1,1
26,12,White,1,40,0,1,1
34,9,White,0,45,0,1,1
55,9,White,0,45,0,1,1
33,11,White,1,40,0,1,1
19,10,White,1,25,0,0,0
21,10,White,0,40,0,1,1
22,10,Amer-Indian-Eskimo,0,40,0,1,1
19,9,White,0,35,0,1,1
35,11,White,0,40,0,1,1
35,13,White,0,60,1,1,1
55,13,White,0,15,1,1,1
37,10,White,0,40,0,1,1
64,10,White,0,12,0,1,1
46,13,White,1,37,0,1,1
23,9,White,0,40,0,1,1
26,13,White,0,40,0,1,1
26,3,White,1,8,0,1,1
20,10,White,1,25,0,1,1
88,7,White,0,40,1,1,1
42,13,White,0,40,1,1,1
50,4,White,0,36,0,1,1
48,10,White,0,70,0,1,1
40,9,White,1,40,1,1,1
47,7,White,0,70,0,1,1
32,13,White,0,40,1,1,1
39,13,White,0,55,0,1,1
38,10,White,0,40,1,1,1
25,13,White,0,40,0,1,1
44,14,Black,0,60,1,1,1
41,10,White,1,30,0,1,1
28,9,White,1,60,0,1,1
31,9,White,1,36,0,1,1
57,16,White,0,70,1,1,1
20,10,White,0,25,0,1,1
36,10,White,1,40,1,0,0
53,12,White,0,50,0,1,1
71,4,White,0,40,1,1,1
39,10,White,1,21,0,1,1
34,10,White,0,60,1,1,1
49,13,White,0,55,1,1,1
54,10,White,0,40,0,1,1
37,10,White,1,40,0,1,1
43,9,White,1,15,0,1,1
30,13,White,0,60,0,1,1
47,9,White,1,40,0,1,1
43,13,White,0,40,0,1,1
48,9,White,1,38,0,1,1
35,10,White,1,40,0,1,1
24,9,White,0,40,0,1,1
23,9,White,0,40,0,1,1
38,13,White,0,40,0,1,1
21,10,White,1,40,0,1,1
27,13,Asian-Pac-Islander,0,50,0,1,1
37,6,White,0,40,0,1,1
61,12,Black,1,40,0,1,1
43,13,White,0,40,0,1,1
52,13,White,0,40,1,1,1
56,9,White,0,40,1,1,1
27,10,White,1,40,0,1,1
39,10,White,1,40,0,1,1
47,9,White,0,40,0,1,1
23,13,White,0,30,0,1,1
40,9,White,1,40,0,1,1
33,9,White,0,62,0,1,1
50,10,White,0,40,1,1,1
44,10,White,0,40,1,1,1
42,9,White,0,50,0,1,1
49,13,White,0,43,1,1,1
43,15,White,1,32,0,1,1
41,9,White,0,50,1,1,1
21,10,Asian-Pac-Islander,0,20,0,1,1
29,13,White,1,40,0,1,1
38,9,White,0,60,0,1,1
25,13,White,1,45,0,1,1
75,6,White,1,60,0,1,1
52,4,White,0,40,0,1,1
33,13,White,0,40,0,1,1
25,9,Black,0,40,0,1,1
17,7,White,1,14,0,1,1
36,10,White,0,60,0,1,1
52,9,White,0,40,0,1,1
22,13,White,1,40,0,0,0
48,14,White,0,60,1,1,1
54,12,White,0,32,0,1,1
27,13,White,0,50,0,1,1
38,10,White,1,40,0,1,1
44,13,Black,1,60,0,1,1
38,9,White,0,45,1,1,1
29,9,Black,1,40,0,1,1
63,9,White,0,45,0,1,1
51,4,White,0,40,0,1,1
22,10,White,0,45,0,0,0
17,7,White,1,35,0,1,1
39,10,White,0,50,1,1,1
30,13,White,0,47,1,1,1
52,13,White,0,40,0,1,1
24,5,White,0,10,0,0,0
72,10,White,0,15,0,1,1
43,13,White,0,15,0,1,1
71,9,Asian-Pac-Islander,1,20,0,1,1
39,9,White,0,40,1,1,1
51,14,White,0,70,1,1,1
43,10,White,0,45,1,1,1
39,9,White,0,40,0,1,1
30,9,Black,1,40,0,0,0
19,10,White,1,24,0,1,1
52,9,White,0,43,0,1,1
60,5,White,0,45,1,1,1
30,13,White,0,30,0,1,1
60,9,Asian-Pac-Islander,1,40,0,1,1
40,13,White,1,20,0,1,1
49,10,White,1,60,1,1,1
31,10,Black,0,40,0,1,1
23,10,White,1,26,0,1,1
34,9,White,0,40,0,1,1
27,13,White,1,45,0,1,1
35,13,Black,0,40,1,1,1
19,9,White,1,40,0,1,1
32,9,White,1,68,0,1,1
17,7,White,1,19,0,1,1
17,8,White,1,8,0,1,1
38,9,White,1,40,0,1,1
29,7,White,0,45,0,1,1
35,10,White,0,40,0,1,1
43,15,Asian-Pac-Islander,0,70,1,1,1
40,9,Asian-Pac-Islander,0,40,0,1,1
43,14,White,1,60,1,1,1
50,9,White,1,37,0,1,1
29,9,Amer-Indian-Eskimo,0,40,0,1,1
48,14,White,1,40,0,1,1
59,11,White,0,50,0,1,1
22,10,White,0,20,0,1,1
51,13,White,0,55,1,1,1
29,13,White,0,40,1,1,1
41,15,White,0,60,1,1,1
47,11,White,0,45,1,1,1
31,9,White,0,50,1,1,1
32,9,White,1,40,0,1,1
28,9,Black,1,50,0,1,1
45,10,White,0,40,0,1,1
24,9,White,0,40,0,1,1
60,14,White,1,25,0,1,1
58,9,White,0,40,0,1,1
37,11,White,1,32,0,0,0
19,10,White,0,40,0,1,1
35,10,Other,0,40,1,1,1
44,13,White,0,43,0,1,1
46,10,Black,1,40,0,1,1
47,9,Black,1,40,0,1,1
19,10,White,0,40,0,0,0
80,13,White,1,40,0,1,1
39,4,White,0,48,0,1,1
43,10,White,0,40,1,1,1
28,13,Black,0,50,0,1,1
35,10,White,0,40,0,1,1
30,13,Asian-Pac-Islander,1,60,1,1,1
21,10,White,0,15,0,1,1
26,13,White,1,20,0,1,1
41,10,White,0,50,0,1,1
23,10,White,0,55,0,1,1
48,13,Asian-Pac-Islander,0,40,1,1,1
46,10,Asian-Pac-Islander,0,45,0,1,1
44,9,White,0,40,0,1,1
56,9,White,0,84,0,1,1
27,15,White,0,45,1,1,1
57,13,White,0,40,1,1,1
60,9,White,0,65,1,1,1
60,6,White,0,40,0,0,0
30,9,White,0,45,0,1,1
40,16,White,0,55,1,1,1
58,9,White,0,40,0,1,1
31,13,Amer-Indian-Eskimo,0,60,0,1,1
44,13,White,0,40,1,1,1
46,9,White,0,41,1,1,1
33,9,Asian-Pac-Islander,0,40,0,1,1
37,9,White,0,60,0,1,1
21,12,White,1,40,0,1,1
17,7,White,1,16,0,0,0
47,14,Amer-Indian-Eskimo,1,60,0,1,1
39,13,White,0,40,0,1,1
32,5,White,0,32,0,1,1
24,6,White,0,45,0,1,1
30,9,Other,1,45,0,1,1
24,10,White,1,40,0,0,0
40,9,White,1,24,1,1,1
28,14,White,0,35,0,1,1
25,8,White,0,40,0,1,1
30,10,Black,0,45,0,1,1
47,15,White,0,35,1,1,1
37,14,White,0,40,0,1,1
61,6,White,0,45,1,1,1
23,10,White,1,38,0,1,1
30,11,White,0,40,0,1,1
48,9,White,0,40,0,1,1
30,9,Black,1,38,0,1,1
56,9,White,0,48,1,1,1
41,11,White,0,48,0,1,1
49,13,White,0,50,1,1,1
56,9,White,0,40,0,1,1
48,10,Black,0,40,1,1,1
37,16,White,0,40,0,1,1
21,10,White,0,16,0,1,1
33,14,White,0,40,0,1,1
60,9,White,0,20,0,1,1
41,9,White,1,15,0,1,1
33,8,White,1,50,0,1,1
31,9,White,0,40,0,1,1
34,14,Asian-Pac-Islander,1,40,0,1,1
31,9,White,1,99,0,0,0
21,10,White,1,40,0,0,0
65,14,Black,0,20,0,1,1
25,10,White,1,40,0,1,1
30,9,White,0,40,0,1,1
24,10,White,1,20,0,1,1
61,7,White,1,45,0,1,1
29,10,White,1,21,0,1,1
22,10,White,0,30,0,1,1
30,10,White,0,80,1,1,1
52,9,White,1,40,0,1,1
28,9,White,1,40,0,1,1
48,9,White,0,60,0,1,1
60,10,White,0,40,0,1,1
38,14,Asian-Pac-Islander,1,40,1,1,1
22,10,White,1,35,0,0,0
21,9,White,1,40,0,1,1
32,13,White,1,45,0,1,1
38,11,White,1,38,0,1,1
60,10,White,0,40,1,1,1
24,10,White,0,40,0,1,1
41,14,White,1,50,1,1,1
59,9,White,1,45,0,1,1
52,15,White,0,60,1,1,1
50,13,White,0,50,1,1,1
28,9,Asian-Pac-Islander,1,40,0,1,1
30,13,White,0,60,0,1,1
43,9,White,1,40,0,1,1
24,9,White,0,40,0,1,1
45,14,White,0,60,0,1,1
26,9,White,0,40,0,1,1
41,14,White,0,55,1,1,1
43,10,White,0,65,0,1,1
23,13,White,0,42,0,0,0
31,6,White,1,40,0,1,1
55,9,White,0,40,0,1,1
18,6,Amer-Indian-Eskimo,1,40,0,1,1
36,8,White,0,40,0,1,1
47,4,White,0,40,0,1,1
22,10,White,0,40,0,1,1
18,7,White,1,30,0,1,1
24,9,White,0,45,0,1,1
55,9,White,0,15,0,1,1
22,13,White,0,40,0,1,1
42,7,Other,1,40,0,1,1
42,11,White,0,45,1,1,1
27,13,White,0,40,0,1,1
51,10,White,0,40,0,1,1
40,9,White,0,40,0,1,1
49,9,White,0,40,0,1,1
33,9,White,0,50,0,1,1
30,13,White,0,55,0,1,1
23,13,White,1,40,0,1,1
28,16,White,0,50,1,1,1
43,9,Asian-Pac-Islander,0,40,1,1,1
37,4,White,1,40,0,1,1
33,9,White,0,40,0,1,1
32,16,White,0,99,0,1,1
20,10,White,0,15,0,0,0
42,10,White,0,32,0,1,1
22,9,White,0,40,0,1,1
26,9,White,0,40,0,1,1
32,9,White,0,40,0,1,1
67,9,White,0,30,0,1,1
51,10,White,1,40,0,1,1
18,7,White,0,15,0,1,1
33,9,White,1,20,0,0,0
57,13,White,0,10,1,1,1
24,10,White,0,60,0,0,0
29,9,White,0,40,0,1,1
42,13,White,0,40,0,1,1
47,9,Black,0,40,0,1,1
74,11,White,0,32,0,0,0
34,13,Other,1,40,1,1,1
27,6,Black,1,30,0,1,1
28,9,White,1,17,0,1,1
17,9,White,0,20,0,1,1
24,7,White,0,40,0,1,1
40,12,White,0,60,0,1,1
81,10,White,0,35,1,1,1
47,10,White,0,40,0,1,1
29,6,White,0,40,0,1,1
24,10,White,1,30,0,1,1
31,13,Asian-Pac-Islander,0,40,0,1,1
22,10,White,0,40,0,0,0
38,9,White,0,45,0,1,1
37,9,White,0,40,1,1,1
35,10,Black,1,40,0,1,1
23,9,White,0,50,0,1,1
22,9,White,1,40,0,1,1
53,9,White,0,40,0,1,1
40,10,White,0,40,1,1,1
68,12,White,0,70,1,1,1
19,10,White,0,35,0,1,1
28,4,White,0,50,0,1,1
45,8,White,0,35,1,1,1
57,9,White,1,16,0,1,1
51,14,Black,1,40,1,1,1
68,13,White,0,40,1,1,1
39,9,White,0,40,0,1,1
45,9,White,0,40,1,1,1
45,14,White,0,35,1,1,1
80,9,White,0,40,0,1,1
55,14,White,0,50,1,1,1
23,10,White,1,40,0,1,1
45,10,White,1,40,0,1,1
39,13,White,1,40,1,1,1
45,9,White,0,40,0,1,1
34,9,White,0,40,0,1,1
42,9,White,0,40,1,1,1
21,10,Other,1,30,0,1,1
35,10,White,1,40,0,1,1
24,13,White,0,20,0,1,1
39,9,White,1,40,0,1,1
17,8,White,1,20,0,1,1
52,10,White,0,80,0,0,0
49,9,White,1,15,0,0,0
31,13,White,0,40,0,1,1
48,13,White,0,50,1,1,1
30,10,White,0,40,0,1,1
38,10,White,0,30,1,1,1
32,13,White,0,45,0,1,1
24,9,White,0,50,0,1,1
47,8,White,1,40,0,1,1
56,4,White,0,40,0,1,1
59,7,White,0,40,1,1,1
39,10,White,0,35,0,1,1
22,10,White,1,30,0,1,1
17,6,White,1,10,0,1,1
66,6,White,0,30,0,1,1
39,10,White,1,40,0,1,1
18,10,White,1,40,0,1,1
55,3,White,0,40,0,1,1
26,13,White,0,55,0,1,1
64,9,White,1,17,0,1,1
48,16,White,0,60,1,1,1
51,9,White,0,40,1,1,1
61,13,White,1,30,1,1,1
22,10,White,0,15,0,1,1
19,10,White,0,40,0,0,0
44,11,White,0,20,0,1,1
47,10,White,1,40,0,1,1
29,12,White,0,40,0,1,1
39,9,White,0,40,0,1,1
37,9,White,1,40,0,1,1
21,10,White,1,20,0,1,1
34,9,White,1,32,0,1,1
56,10,White,0,45,0,1,1
31,10,White,0,40,0,1,1
31,9,White,0,40,0,1,1
28,9,White,1,40,0,1,1
47,13,White,0,48,1,1,1
56,10,White,1,38,0,1,1
30,13,White,1,40,0,1,1
42,14,White,0,46,0,1,1
33,9,White,0,45,0,1,1
57,9,White,0,40,0,1,1
40,9,White,0,50,1,1,1
41,13,White,0,60,1,1,1
42,9,White,0,40,1,1,1
49,10,White,0,60,1,1,1
24,13,White,1,50,0,1,1
30,9,Asian-Pac-Islander,1,40,0,1,1
30,13,Asian-Pac-Islander,1,40,0,0,0
31,13,White,1,40,1,1,1
25,13,White,0,40,1,1,1
47,2,White,0,40,0,1,1
58,9,White,1,4,0,0,0
37,12,White,0,50,0,1,1
25,10,White,0,30,0,1,1
31,10,White,1,30,0,1,1
46,13,White,0,50,1,1,1
20,10,White,1,35,0,1,1
31,13,White,0,50,1,1,1
63,8,Black,1,30,0,1,1
19,9,White,0,40,0,0,0
20,10,White,0,40,0,0,0
54,9,White,0,45,0,1,1
17,6,White,1,8,0,1,1
40,9,White,1,40,0,1,1
20,10,White,1,20,0,0,0
27,13,White,1,40,0,1,1
41,10,White,0,40,1,1,1
32,13,White,0,50,1,1,1
35,10,White,0,40,0,1,1
24,9,White,1,30,0,0,0
42,9,White,0,40,0,1,1
65,3,White,1,20,0,1,1
47,9,White,0,40,0,1,1
41,14,Asian-Pac-Islander,0,45,1,1,1
28,9,White,0,50,0,1,1
20,10,White,1,40,0,0,0
22,10,Black,0,40,0,1,1
23,10,White,0,40,0,1,1
28,10,White,0,45,0,1,1
59,9,White,1,40,0,1,1
59,6,White,1,30,1,1,1
46,9,White,0,48,1,1,1
23,9,White,0,50,0,1,1
47,14,White,0,40,0,1,1
24,11,White,1,38,0,1,1
37,13,White,0,40,0,1,1
49,9,White,0,60,0,1,1
48,14,White,1,10,1,1,1
57,13,White,1,35,1,1,1
24,9,White,0,35,0,1,1
40,4,White,0,40,0,1,1
25,9,White,1,40,0,1,1
64,9,White,0,22,0,1,1
44,10,White,0,35,0,1,1
45,9,White,0,40,1,1,1
24,8,White,0,50,0,1,1
42,12,Black,1,40,0,1,1
27,9,White,0,45,0,1,1
54,9,Black,0,40,1,1,1
50,10,White,0,55,0,1,1
19,10,White,1,20,0,0,0
27,9,White,1,40,0,1,1
35,10,White,1,40,0,1,1
39,16,White,0,42,1,1,1
21,9,White,0,48,0,1,1
19,10,Black,1,40,0,1,1
39,9,White,1,30,0,1,1
39,10,White,0,40,0,1,1
27,13,White,0,42,0,1,1
28,9,White,0,40,0,1,1
39,10,White,0,40,0,1,1
62,6,White,0,40,0,1,1
59,11,White,0,40,1,1,1
29,9,White,0,40,0,1,1
31,9,White,0,40,1,1,1
38,10,White,0,50,0,1,1
22,10,White,0,36,0,0,0
38,12,White,1,40,0,1,1
48,10,White,1,16,0,0,0
71,7,White,0,75,1,1,1
39,9,White,0,40,0,1,1
36,7,Black,0,24,0,0,0
47,9,White,0,84,1,1,1
22,10,White,0,43,0,0,0
41,14,Black,1,30,0,1,1
43,9,White,1,40,0,1,1
20,8,White,0,40,0,1,1
23,9,White,0,46,0,1,1
35,10,White,0,40,1,1,1
44,13,Asian-Pac-Islander,0,40,0,1,1
48,14,White,1,40,1,1,1
43,13,White,0,50,1,1,1
62,9,White,0,15,0,0,0
39,13,White,0,40,0,1,1
44,9,White,0,40,1,1,1
81,13,White,0,4,1,1,1
44,10,White,0,40,0,1,1
37,9,Black,0,40,0,1,1
54,9,White,0,40,1,1,1
24,9,White,0,40,0,1,1
27,13,White,0,30,0,1,1
31,9,White,1,38,0,1,1
20,10,White,0,33,0,1,1
30,13,White,0,50,0,1,1
56,9,White,0,40,0,1,1
46,12,White,1,56,0,1,1
34,10,White,1,50,0,1,1
25,10,White,0,30,0,1,1
34,13,White,0,40,1,1,1
43,10,White,1,46,0,1,1
46,14,White,0,45,1,1,1
32,10,White,0,50,1,1,1
25,10,White,1,37,1,0,0
33,7,Black,1,53,0,0,0
31,10,White,0,34,0,1,1
66,6,White,0,50,0,1,1
26,10,White,0,40,0,0,0
37,11,White,0,40,0,1,1
73,9,White,0,30,0,1,1
30,9,White,0,45,0,1,1
31,9,White,1,40,0,1,1
44,14,White,0,20,0,1,1
23,10,White,1,40,0,1,1
35,10,White,0,40,1,1,1
48,6,Black,0,40,0,1,1
53,13,White,1,40,0,1,1
62,13,White,0,40,1,1,1
44,9,Asian-Pac-Islander,0,35,0,1,1
21,10,White,0,40,0,1,1
22,10,White,0,40,1,1,1
35,14,White,0,45,0,1,1
61,13,White,1,40,0,1,1
33,9,White,0,35,0,1,1
29,12,Black,1,40,0,1,1
78,9,White,0,16,0,0,0
21,9,White,1,50,0,1,1
23,10,White,1,40,0,1,1
21,12,White,1,35,0,1,1
30,13,White,0,40,0,1,1
76,9,White,1,40,0,1,1
51,9,White,0,40,1,1,1
30,9,White,0,40,0,1,1
36,7,Black,1,30,0,1,1
20,7,White,1,40,0,1,1
73,13,White,1,40,1,1,1
38,13,White,1,24,0,1,1
71,9,Black,0,40,0,0,0
36,10,White,1,4,0,1,1
26,9,White,1,40,0,1,1
52,6,White,1,40,0,1,1
50,3,White,1,40,0,1,1
66,4,White,1,40,0,1,1
32,13,White,0,40,1,1,1
42,11,White,0,40,0,1,1
56,4,Black,1,58,0,1,1
59,10,White,1,24,0,1,1
37,13,White,0,50,1,1,1
49,9,White,1,40,1,1,1
60,13,White,1,40,1,1,1
46,9,White,1,40,0,1,1
42,9,White,0,72,1,1,1
44,9,White,1,43,0,1,1
31,9,White,0,40,0,1,1
30,10,White,0,58,0,1,1
35,13,White,0,50,1,1,1
17,7,White,1,20,0,1,1
22,4,White,0,40,0,1,1
22,10,Black,1,37,0,1,1
28,12,White,0,21,0,1,1
35,10,White,0,50,0,1,1
49,4,White,0,99,1,0,0
38,9,White,0,48,0,1,1
49,13,White,0,45,1,1,1
42,13,White,0,60,1,1,1
53,9,Black,0,40,0,1,1
59,5,White,0,50,0,1,1
18,9,White,0,25,0,1,1
39,14,White,1,28,1,1,1
26,9,Black,0,40,0,1,1
24,10,White,1,40,0,1,1
45,14,White,1,36,0,1,1
34,15,White,0,40,1,1,1
27,9,Amer-Indian-Eskimo,1,33,0,1,1
48,10,White,1,40,0,1,1
20,10,Asian-Pac-Islander,0,40,0,1,1
49,14,White,0,40,1,1,1
26,9,White,1,40,0,1,1
38,13,White,0,40,1,1,1
27,9,Black,1,60,0,1,1
21,10,White,1,35,0,1,1
40,13,White,0,40,1,1,1
47,4,Other,0,48,0,1,1
24,9,Black,1,50,0,1,1
43,9,White,0,40,1,1,1
44,10,White,0,47,0,1,1
56,5,White,1,28,0,1,1
53,13,White,0,50,1,1,1
36,9,White,0,40,0,1,1
56,8,White,0,40,0,1,1
26,11,White,1,40,0,1,1
31,11,White,0,40,0,1,1
19,10,White,1,7,0,1,1
26,9,White,0,40,0,1,1
40,10,White,0,50,0,1,1
21,10,White,1,20,0,1,1
35,11,White,0,40,1,1,1
33,5,White,0,50,0,1,1
59,9,Black,1,15,0,1,1
49,9,White,1,47,0,1,1
54,10,White,0,40,0,1,1
23,10,White,0,42,0,1,1
61,14,White,0,30,0,1,1
33,9,White,0,43,0,1,1
36,13,White,0,40,1,1,1
57,9,White,0,40,1,1,1
22,9,White,0,40,0,1,1
47,14,White,1,40,1,1,1
23,10,White,1,20,0,1,1
46,9,Amer-Indian-Eskimo,1,33,0,1,1
49,13,White,0,45,0,1,1
67,9,White,0,2,1,0,0
51,8,White,0,40,0,1,1
21,12,White,0,40,0,1,1
33,9,White,0,46,0,1,1
45,13,White,0,40,1,1,1
27,13,White,1,32,0,1,1
27,12,White,0,40,0,1,1
34,9,White,0,40,0,1,1
56,9,White,0,40,0,1,1
24,10,White,1,40,0,1,1
24,10,White,1,40,0,1,1
59,13,White,0,25,0,1,1
33,10,Black,0,40,0,1,1
49,9,White,0,40,0,1,1
41,9,White,0,40,0,1,1
34,9,White,0,40,0,1,1
43,7,Black,0,40,0,1,1
18,7,White,1,9,0,1,1
31,9,White,1,15,0,0,0
30,9,White,0,40,0,1,1
29,9,White,0,40,0,1,1
50,9,White,0,48,1,1,1
24,10,White,0,40,0,1,1
53,7,White,0,40,0,1,1
52,9,White,0,40,0,1,1
42,13,White,0,40,1,1,1
36,13,White,0,55,1,1,1
34,9,Black,0,50,0,1,1
38,9,White,0,50,0,1,1
32,13,Asian-Pac-Islander,0,45,0,1,1
31,9,White,0,72,0,1,1
34,9,White,0,60,0,1,1
49,13,White,1,40,0,1,1
54,9,White,0,50,0,1,1
58,13,White,0,40,1,1,1
28,9,White,0,40,0,1,1
36,9,White,0,50,0,1,1
26,12,White,1,50,1,1,1
33,9,White,0,40,0,1,1
51,9,Black,1,40,0,1,1
53,11,Amer-Indian-Eskimo,0,48,0,1,1
33,11,White,0,40,0,1,1
45,13,White,0,40,1,1,1
27,3,White,1,52,0,1,1
35,9,White,0,60,0,1,1
47,9,White,1,40,0,1,1
17,6,White,0,30,0,1,1
55,11,White,0,30,0,1,1
28,9,White,0,35,0,1,1
46,14,White,1,45,0,1,1
18,7,White,0,6,0,1,1
43,9,White,1,35,0,1,1
60,9,White,0,8,0,1,1
55,6,White,0,70,1,1,1
52,9,White,1,36,0,1,1
40,13,White,0,31,0,1,1
52,9,White,0,38,0,1,1
27,9,White,1,40,0,1,1
44,14,Asian-Pac-Islander,1,40,0,1,1
56,9,White,0,40,0,1,1
35,13,White,0,40,0,1,1
35,10,White,1,40,0,1,1
47,9,Black,0,40,0,1,1
42,11,White,1,50,0,1,1
63,4,White,0,45,0,1,1
48,11,White,0,15,1,1,1
19,4,White,1,35,0,0,0
41,13,White,1,40,0,1,1
17,7,White,1,10,0,1,1
